TagID;Keyword;Count;Nomalized Keyword;Topic/Domain;Business Area;Comments
6658;through life support;1;through life support;;;
6659;through-life costing;2;through life costing;Costing;;
4178;Through-Life Management;1;through life management;;;
18635;TIFOS Framework;2;TIFOS framework;;;Brandname
4538;Time to market;1;time to market;;;
5314;TLC;1;through life costing;;;
6661;tolerances;1;tolerance;;;
5114;Tolerancing Process;1;tolerancing process;;;
18920;toolbox;1;toolbox;;;
6662;tools;4;tool;;;
4138;Tools and Processes;1;tool and process;;;
4093;Tools Selection;1;tool selection;;;
5113;top-down assembly design;1;top down assembly design;;;
3978;Top-down design;1;top down design;;;
18479;Top-Down Method;1;top down method;;;
4472;topological optimisation;1;topological optimization;;;
4185;Topological optimization;2;topological optimization;;;
6664;topology;1;topology;;;
5049;topsis;1;topsis;;;
4061;Toshiba Corporation;1;TOSHIBA CORPORATION;;;Brandname
5321;Total Costs and Benefits of Ownership (TCBO);1;total cost and benefit of ownership;Costing;;
6665;total life cycle;1;total lifecycle;;;
6666;total object unified model;1;total object unified model;;;
19068;Total Object Unified Model (TOUM);2;total object unified model;;;
19116;Total Quality Management;1;total quality management;;;
5315;TOUM;1;total object unified model;;;
18779;Trace observation;1;trace observation;;;
5357;Traceability;9;traceability;;;
4705;Tracing;1;tracing;;;
4708;Tracking;1;tracking;;;
4698;Tracking & tracing;1;tracking and tracing;;;
6668;training;4;training;;;
4750;Training methods;1;training method;;;
4105;Trans-disciplinary design;1;transdisciplinary design;;;
18925;trans-formation;1;transformation;;;
6669;transfer mathematics;1;transfer mathematics;;;remain plural
18593;Transformation management;1;transformation management;;;
5454;translation;1;translation;;;
6670;translator integration;1;translator integration;;;
18936;Transport industry;1;transport industry;;Transport Industry;
6672;transport system;1;transport system;;;
3802;transposition of associations;1;transposition of associations;;;
6674;trends;1;trend;;;
5316;TRENIN;1;TRENIN;;;
6675;triangle decomposition;1;triangle decomposition;;;
4069;Triangular fuzzy elements;1;triangular fuzzy element;;;
18918;TRIZ;5;TRIZ;;;
3859;TRL;1;technology readiness level;;;
4303;Trust;1;trust;;;
4966;trust level;1;trust level;;;
6506;Trust Model;1;trust model;;;
6677;trusted third party;1;trusted third party;;;
6678;turboprop aircraft;1;turboprop aircraft;;Aerospace Industry;
18347;u-design;1;ubiquitous design;;;
18348;u-factory;1;ubiquitous factory;;;
18349;u-manufacturing;1;ubiquitous manufacturing;;;
18345;UbiDM;2;design and manufacture via ubiquitous computing technology;;;
19125;ubiquitous computing;2;ubiquitous computing;;;
4399;Ubiquitous data capture framework;1;ubiquitous data capture framework;;;
3787;Ubiquitous information;1;ubiquitous information;;;
18346;ubiquitous systems engineering;1;ubiquitous system engineering;;;
18931;Ubiquity;1;ubiquity;;;
4139;ULM;1;usage lifecycle management;;;
18767;ULM (usage lifecycle management);1;usage lifecycle management;;;
5366;UML;11;UML;;;
18795;UML modelling;1;UML modeling;;;
5043;UML(Unified Modeling Language);1;UML;;;
18960;UML2.0;1;UML;;;
5193;uncertainties;2;uncertainty;;;
6680;uncertainty;2;uncertainty;;;
18516;Uncertainty management;1;uncertainty management;;;
6681;uncertainty modelling;1;uncertainty modeling;;;
4269;undergraduate research;1;undergraduate research;;;
4747;Understanding;1;understanding;;;
6683;unidirectional trade-offs;1;unidirectional trade off;;;
18518;Unified Modeling Language;1;UML;;;
19038;uniform model;1;uniform model;;;
4352;unit function elements;1;unit function element;;;
5382;United State;1;united state;;;
18856;universal PLM system framework;1;universal product lifecycle management system framework;;;
18661;university-industry collaborations;1;university industry collaboration;;;
18573;unmanned air systems;1;unmanned air system;;;
4045;Usability;2;usability;;;
6686;usability engineering;2;usability engineering;;;
4151;usage information;1;usage information;;;
4657;Usage mode;1;usage mode;;;
4992;Usage of PLM system;1;usage of product lifecycle management system;;;
4720;use case;1;use case;;;
6688;used products;1;used product;;;
4190;User;1;user;;;
18679;User Acceptance;1;user acceptance;;;
4414;User activity monitoring;1;user activity monitoring;;;
6689;user behaviour;1;user behaviour;;;
6634;user experience;3;user experience;;;
4036;User Interaction Techniques;1;user interaction technique;;;
6145;user logging;1;user logging;;;
6691;user modelling;1;user modeling;;;
6692;user needs;2;user need;;;
4743;User Requirements;1;user requirement;;;
4628;User Specialization;1;user specialization;;;
6693;user story mapping;1;user story mapping;;;
5179;User Story Mapping Method;1;user story mapping;;;
5613;User- centric design;1;user centric design;;;
6488;User-centred design;1;user centric design;;;
4080;User’s preference;1;user preference;;;
5264;Utilization conditions;1;utilization condition;;;
6694;validation;3;validation;;;
4917;Validation and Verification;1;verification and validation;;;
6695;value;4;value;;;
6696;value added;1;value added;;;
6697;value addition;1;value addition;;;
5078;Value Chain;2;value chain;;;
6698;value constellation;1;value constellation;;;
4304;Value Management;1;value management;;;
4265;value stream;1;value stream;;;
6731;value system;1;value system;;;
18445;value-chain simulation;1;value chain simulation;;;
5158;variability;1;variability;;;
3983;Variant;1;variant;;;
5397;Variant management;3;variant management;;;
18565;variation management;1;variation management;;;
18991;Variety;2;variety;;;
4243;VCOR;1;value chain operations reference ;;;
5390;VCR;1;virtual collaboration room;;;
6703;vegetable oil;2;vegetable oil;;;
3723;Vehicle;1;vehicle;;;
6704;vehicle design;1;vehicle design;;;
4527;Verification;2;verification;;;
18877;verification (V&V);1;verification and validation;;;
6705;verification methods;1;verification method;;;
6706;version control;3;version control;;;
4719;vertical integration;1;vertical integration;;;
3830;view;1;view;;;
18825;view-based modeling;1;view based modeling;;;
18387;views generation;1;view generation;;;
6323;Virtual 3D simulation;1;virtual 3D simulation;;;
4192;Virtual Assistant;1;virtual assistant;;;
18625;virtual classroom;2;virtual classroom;;;
6708;virtual collaboration room;1;virtual collaboration room;;;
18899;virtual design review;1;virtual design review;;;
18800;virtual engineering;5;virtual engineering;;;
18532;Virtual Enterprise;5;virtual enterprise;;;
6790;virtual environment;1;virtual environment;;;
4142;Virtual Factories;1;virtual factory;;;
4949;Virtual factory;1;virtual factory;;;
6710;virtual humans;1;virtual human;;;
18731;Virtual Learning Environment;1;virtual learning environment;;;
4524;Virtual Machine;1;virtual machine;;;
4339;virtual mannequin;1;virtual mannequin;;;
6711;virtual mannequins;1;virtual mannequin;;;
4617;Virtual Manufacturing;1;virtual manufacturing;;;
18652;Virtual manufacturing (VM);1;virtual manufacturing;;;
18424;virtual plant;1;virtual plant;;;
19016;virtual product;1;virtual product;;;
6094;Virtual Product Creation;2;virtual product creation;;;
6851;virtual product unit;1;virtual product;;;
6712;virtual products;1;virtual product;;;
5139;Virtual project development;1;virtual project development;;;
18489;virtual prototype;2;virtual prototype;;;
4813;Virtual Prototype Families;1;virtual prototype family;;;
18947;virtual prototype lifecycle management;1;virtual prototype lifecycle management;;;
6714;virtual prototyping;2;virtual prototyping;;;
6715;virtual reality;12;virtual reality;;;
6716;virtual reality modelling language;1;virtual reality modeling language;;;
4754;virtual reality tools;1;virtual reality tool;;;
6718;virtual shopping;1;virtual shopping;;;
18784;virtual simulation;1;virtual simulation;;;
4031;Virtual Simulation Environment;1;virtual simulation environment;;;
4324;Virtual solid;1;virtual solid;;;
18433;Virtual Teams;1;virtual team;;;
6719;virtual teamwork;1;virtual teamwork;;;
4523;Virtualization;1;virtualization;;;
6720;visions;1;vision;;;
6721;visual aggregation;1;visual aggregation;;;
6722;visual impairment;1;visual impairment;;;
6723;visualisation;3;visualization;;;
5118;Visualization;2;visualization;;;
6725;visually impaired people;1;visually impaired people;;;
3890;VJ++;1;VJ++;;;
4325;Volume between solid and surface;1;Volume between solid and surface;;;
4015;volumetric feature;1;volumetric feature;;;
5418;Volvo Car Corporation;1;VOLVO;;automotive industry;
5391;VP;1;virtual prototype;;;
3724;VRM;1;Vendor relationship management;;;
5392;VRML;2;VRML;;;
6727;warranty;1;warranty;;;
3702;Warranty Management;1;warranty management;;;
6728;waste;1;waste;;;
4155;Waste disposal;1;waste disposal;;;
6729;waste electrical and electronic equipment;2;waste electrical and electronic equipment;;;
4664;Waste of Electrical and Electronic Equipment (WEEE);1;waste electrical and electronic equipment;;;
4941;Watchdog Agent;1;watchdog agent;;;
4642;WBS;1;work breakdown structure;;;
5389;Weapon System Lifecycle Management;1;weapon system lifecycle management;;;
18392;Wear;1;wear;;;
18758;web 2.0;1;web;;;
5237;Web Application Development;1;web application development;;;
5427;Web Ontology Language;3;OWL;;;
5348;Web Ontology Language (OWL);2;OWL;;;
6730;web search;1;web search;;;
18658;web service;3;web service;;;
18893;web service and XML;1;web service and XML;;;
18442;web service architecture;1;web service architecture;;;
6732;web services;13;web service;;;
4055;Web technology;1;web technology;;;
4294;Web-based collaboration;1;web based collaboration;;;
6733;web-based networks;1;web based network;;;
4097;Web-based services;1;web based service;;;
6734;web-driven systems;1;web driven system;;;
18533;Web3D;1;web3d;;;
4199;WebGl;1;WEBGL;;;
18723;WebSphere Process Server;1;WEBSPHERE process server;;;
5419;WEEE;4;waste electrical and electronic equipment;;;
5269;WEEE EOL strategies;1;waste electrical and electronic equipment end of life strategy;;;
